movieId,UMAP1,UMAP2,cluster
27683,19.092985,3.7336273,1
1247,22.101818,1.9647455,2
96563,20.849707,1.0149806,0
26375,21.38718,1.9605755,2
58191,18.59639,0.9521045,0
139385,18.666595,2.9508834,1
3653,21.155996,1.1746321,2
2561,20.828192,3.3763235,2
106072,19.679445,3.9019015,1
4372,21.170795,2.087383,2
4225,19.237753,0.6719308,0
5993,19.70387,2.1224425,0
120783,20.16412,3.3779387,1
5328,19.91819,1.1280309,0
152658,21.69691,1.7508045,2
55620,21.415865,1.1409796,2
132424,19.630375,3.8061929,1
5979,18.994034,0.8934822,0
6009,18.22114,3.5431962,1
1041,20.699474,1.2211843,0
3210,22.717234,2.0353568,2
60289,21.417522,2.2095706,2
43914,20.234074,4.425553,1
1028,19.176012,0.3735091,0
76054,21.136818,0.33970132,0
4247,22.558788,3.7753634,2
150,19.871477,2.0721004,0
151759,20.185421,2.232526,0
120130,18.82083,2.1230826,0
2888,18.095026,2.8364546,1
2885,19.024498,0.5654712,0
5666,20.936264,0.9135049,0
141928,20.627869,2.8760278,2
6339,19.381083,3.3366334,1
1209,21.483946,3.9844532,2
47423,20.11434,1.737897,0
78160,19.709227,1.9389985,0
3061,20.952112,2.5101795,2
165139,21.6821,2.0995903,2
4989,17.980656,1.1671047,0
1672,20.074099,-0.07633567,0
6582,19.19815,3.8095176,1
43836,20.419687,4.3428636,1
1569,19.829803,2.3787758,0
6951,20.079967,1.2199192,0
45668,20.04607,1.8887053,0
5014,18.653507,0.8265626,0
507,21.909697,3.608531,2
4644,18.765697,0.87136906,0
1918,19.66837,3.3645413,1
1980,20.31906,4.4819627,1
70703,21.275908,0.44131994,0
30846,19.314756,3.7136674,1
1371,20.457617,5.150428,1
51088,20.31295,2.8992248,1
4434,19.096697,3.5655107,1
1986,20.148365,1.7690122,0
5103,19.346432,0.88738555,0
5244,19.443926,1.4525162,0
1228,22.006073,1.0219095,2
26467,18.821424,0.7219971,0
103141,18.439941,1.9202335,0
2430,18.117561,3.2137823,1
3927,20.831839,1.0655396,0
55061,22.107128,3.918045,2
6140,22.22509,1.2373866,2
4850,20.102942,1.5422641,0
123200,20.85405,3.5001283,2
105653,21.510807,1.2168082,2
89281,20.93707,0.3521487,0
2677,19.26238,0.7252338,0
1212,18.744598,0.59655154,0
94011,20.83153,1.5723084,2
81512,19.84549,0.50592625,0
4347,18.393467,3.9368331,1
3483,18.793568,2.9895296,1
4412,21.453978,2.81426,2
7390,19.05988,2.067822,0
185031,19.577782,2.454812,1
89388,20.80615,4.0493016,1
7,20.147669,0.21303584,0
3992,18.975735,3.8404694,1
4565,19.988256,1.9365035,0
7107,22.672812,2.1350865,2
2575,20.071777,0.8293419,0
68959,18.98774,2.66496,1
26386,19.251356,3.1937578,1
2181,18.81291,3.1273901,1
1495,19.462482,0.88233113,0
2719,19.830904,3.4552782,1
160271,21.915466,3.5165825,2
2749,21.251577,2.508871,2
4218,19.019115,1.9788296,0
8360,19.124786,2.334536,0
77893,19.07929,1.8058237,0
95720,21.101717,3.5853803,2
2977,19.434374,4.8577213,1
1999,21.54682,1.3970633,2
117368,19.995018,3.946172,1
2512,18.801037,3.7287998,1
4679,20.08829,4.2504296,1
72178,18.6575,1.6390533,0
112911,20.454575,2.4569373,2
5110,20.500984,0.57873964,0
2693,18.803015,0.9263521,0
5682,19.909828,3.608326,1
117646,18.326048,2.4094474,0
103755,18.678322,0.80544263,0
4784,22.09367,3.251016,2
3556,20.416933,0.6471004,0
53972,19.578854,2.1975145,0
1477,19.517094,2.1708913,0
26704,18.401535,1.4920286,0
65651,18.339066,1.0036262,0
2419,22.488823,1.5636954,2
90738,20.335371,0.20350608,0
69685,19.404356,1.3492769,0
6308,21.78802,1.2190076,2
161580,20.29979,2.0674722,0
5961,20.27407,4.413269,1
6974,20.174253,1.7509826,0
1645,20.951866,2.6507142,2
26236,18.260183,2.3221872,0
175293,18.620123,2.7084591,1
2468,22.675304,2.7155604,2
3029,19.341528,4.4058185,1
152591,20.008213,4.076551,1
142831,18.830126,0.84455687,0
5856,19.60183,3.8260217,1
57843,20.190334,0.48477587,0
8464,21.875414,2.961612,2
50804,22.088161,3.3567445,2
182793,18.540943,1.7673745,0
4658,19.849411,0.5218431,0
140850,18.933023,2.0548162,0
444,19.173172,0.22878614,0
107348,20.480642,4.7952237,1
2174,21.185104,3.3155484,2
4915,17.865845,2.1733277,0
160730,19.45233,1.1200475,0
3640,18.366232,0.8047567,0
92694,21.994648,2.794419,2
103596,18.193281,1.6678493,0
142961,17.806978,1.9673331,0
27563,18.97551,3.1249871,1
4298,21.441368,4.2081227,2
187595,20.02776,3.2426827,1
6291,19.764387,0.6715776,0
1208,22.709377,1.6146878,2
8977,20.492292,2.876976,1
2656,20.098806,3.137479,1
2478,21.072952,4.5202026,1
2450,18.772528,0.8196771,0
3331,21.39623,2.061842,2
235,20.38191,1.0502785,0
82093,19.228607,4.367185,1
76091,18.760038,3.0511305,1
7916,22.042955,4.267183,2
33237,18.211988,2.2993138,0
5663,21.03902,3.7248588,2
179819,21.207932,3.080892,2
3625,19.256033,0.3014051,0
4704,20.543018,1.6509315,0
373,18.903625,4.0094285,1
97785,19.613115,2.0287225,0
126548,20.615559,4.1118717,1
90403,20.94758,4.341418,1
60365,19.530334,0.7011838,0
3272,20.536943,5.0003443,1
2372,21.253414,1.8291125,2
72294,19.652967,1.9156663,0
98503,21.008171,3.5451794,2
3597,18.59052,2.3519142,0
135216,19.604807,1.6256173,0
1290,18.997145,2.4620347,1
56869,19.05567,1.4227281,0
99114,20.913506,2.3501356,2
86781,19.953905,0.6778903,0
107408,18.869112,1.6649057,0
31903,19.027218,0.8295799,0
113780,19.13377,4.2721825,1
112623,19.530783,3.174425,1
4086,19.23412,2.5015838,1
110603,20.962399,1.1886749,0
26151,20.60347,0.9039891,0
205,18.897821,1.9957683,0
94266,21.637596,2.4238954,2
6874,20.586979,1.8078848,0
4496,19.162987,0.24739799,0
58047,20.669699,3.3501675,1
46850,22.198242,1.9344779,2
4584,20.661205,4.4904165,1
40412,20.161938,3.0235178,1
4480,19.661947,3.0307336,1
71970,18.763483,2.7447128,1
147142,19.054842,3.39942,1
116977,20.560823,0.66776323,0
146684,20.420053,2.621165,2
6987,19.441126,4.357292,1
4629,18.245037,1.993288,0
19,19.144352,3.6880455,1
5088,19.075035,2.8898854,1
111364,19.393085,0.66429514,0
5872,20.470888,3.2158928,1
4979,20.897121,3.725545,1
118900,18.88733,3.2626395,1
2890,20.236555,3.5462773,1
1845,21.173246,4.372451,1
7730,20.33297,2.109147,0
66934,18.41187,1.8002609,0
32139,21.055021,2.3307297,2
156371,20.282501,0.9662795,0
27664,18.87624,0.167634,0
4184,18.23997,3.21766,1
214,19.779568,2.4234064,0
5004,22.430882,1.6244745,2
118862,18.928278,1.0458062,0
2412,18.659658,1.8583062,0
81191,19.762575,0.05653665,0
103688,19.541512,-0.027463615,0
7366,19.502289,1.0232419,0
27644,20.247026,0.14701204,0
2400,19.401766,2.2895057,0
140247,20.927065,1.7616565,2
3240,20.69334,2.9219167,2
26283,22.135609,1.5633922,2
175397,20.080301,3.2120273,1
70361,21.032562,4.398775,1
2613,20.291973,4.636035,1
98799,20.365171,4.7092338,1
89774,19.292562,1.4993799,0
74696,18.55327,4.25316,1
159811,18.77328,2.8899152,1
7698,22.54404,1.3725889,2
170897,21.725368,3.069929,2
6949,20.74912,1.9770019,2
1529,22.16484,2.3224986,2
1612,18.858675,3.8284705,1
65088,19.269964,3.3167179,1
1792,21.019115,0.8632982,0
172583,19.039093,1.8888426,0
77266,18.245173,2.0290213,0
7147,21.681448,2.5696523,2
31921,18.509403,1.2656604,0
141718,22.14496,3.765682,2
1978,20.405264,5.008531,1
25788,17.962234,2.3647852,0
59220,22.591564,3.6742742,2
103449,19.755268,2.400445,0
7562,18.572973,3.5545037,1
3742,18.935684,0.75501376,0
2193,20.584806,3.495854,1
2848,20.266487,3.1843526,1
6723,20.138607,3.467548,1
6581,21.741274,1.2823229,2
125970,19.916782,1.173788,0
6415,19.144894,0.94893235,0
949,21.51747,1.7562912,2
6374,20.715916,4.9402533,1
77455,20.177675,2.476199,1
2567,19.747839,1.2364472,0
5304,19.127432,1.8239843,0
5189,21.027334,0.74335235,0
3002,18.278313,0.68997985,0
5657,19.196905,3.7198825,1
1445,18.16637,1.9122175,0
129737,20.768028,2.867366,2
26258,20.978428,4.2029567,1
4014,19.706068,1.3698777,0
3176,19.644611,1.9077327,0
1582,18.548903,3.056292,1
2671,20.59549,2.3887947,2
227,18.298763,1.5995914,0
27022,20.568678,4.080626,1
3888,18.777515,1.9909,0
709,18.329609,1.8983265,0
45672,19.700092,1.6349089,0
26554,22.446636,1.0286999,2
1013,20.485174,2.9234936,1
3177,20.37408,1.7022526,0
2003,21.717073,0.9479716,2
2455,18.089972,3.100685,1
133867,19.085423,2.375007,0
6239,20.858688,2.1036813,2
5205,19.562689,3.6823711,1
6851,18.77185,3.9071903,1
88140,18.936077,1.9785756,0
79879,20.114134,0.39534384,0
50005,18.518675,1.5805807,0
89208,18.933968,2.0608819,0
7369,20.965744,2.6603673,2
2752,19.04942,4.1513534,1
7079,18.442862,1.9713978,0
2520,20.397911,1.2700917,0
107412,19.925674,2.4176645,0
48520,21.517706,2.9928136,2
5033,22.08233,1.1626656,2
55250,20.611254,3.6381238,1
3157,20.617468,2.300375,2
1970,20.906816,1.5921625,2
385,17.976542,1.868266,0
8191,18.495394,2.0360906,0
4220,18.686354,1.4644688,0
3387,20.34884,4.1445284,1
947,18.588903,2.9133883,1
6798,19.073555,2.2089171,0
1277,19.266832,2.025472,0
179401,19.235617,3.5941901,1
26003,21.213533,0.31242183,0
130083,19.03816,1.5124545,0
4804,20.923306,4.20296,1
84952,19.873089,3.0662048,1
172547,21.859394,3.7420862,2
5541,18.903736,2.1077893,0
1733,22.330868,1.5177206,2
171023,20.669973,2.6773262,2
1834,20.840113,0.68838835,0
861,21.743961,1.0829633,2
33171,18.024364,1.5528241,0
2017,17.95825,2.8495831,1
91666,21.709194,2.0436654,2
98491,19.871403,0.7654346,0
106782,18.316143,2.9511235,1
8335,19.588812,4.828363,1
3068,18.97718,1.4683987,0
162344,18.52309,2.37679,0
160527,20.201208,3.9775352,1
1409,21.485182,2.8838472,2
3384,21.027275,1.7926309,2
104863,20.973372,0.40344113,0
8961,18.910858,2.5933955,1
4312,18.277601,1.6639895,0
30898,19.725224,0.072211415,0
92674,20.602102,0.52282256,0
27838,21.08608,0.96854,0
56941,19.93787,1.5393567,0
103221,19.793518,3.387894,1
93363,20.815731,3.2909398,2
75,18.550985,1.8422117,0
82765,18.876019,3.1068032,1
44,20.91704,0.9060774,0
3011,22.42431,1.6622862,2
173925,20.524942,4.243226,1
144976,22.018627,3.5084095,2
117922,19.034796,0.97866213,0
7371,19.537003,1.2622316,0
8836,20.304012,1.4205083,0
128852,20.155556,3.7760324,1
46231,20.2762,2.9977798,1
4701,21.07421,3.7316837,2
3141,20.859331,4.345787,1
61348,19.7544,3.5493371,1
90428,20.592468,2.739097,2
3360,21.613382,0.47933158,2
3655,20.446888,3.3954482,1
34332,21.274197,2.9572341,2
158830,19.735775,4.0368314,1
108601,20.43616,2.3979027,2
1497,19.469114,1.1330242,0
169984,19.290157,2.4590077,1
61248,19.616518,1.2296082,0
95939,20.06186,4.6767454,1
138546,20.367949,1.2391642,0
7050,19.094126,3.3093667,1
26357,19.411777,2.6115084,1
31038,20.68961,1.9191945,2
130498,19.48309,4.5001774,1
5298,17.994122,3.4360192,1
2949,21.186878,4.476733,1
7983,22.373728,3.9617975,2
3088,21.08387,4.350911,1
8989,22.579887,2.5371444,2
68650,19.691332,3.045484,1
87430,19.527134,3.5077944,1
143525,20.097403,2.0967174,0
5841,18.986637,1.9162011,0
2612,20.49566,2.5887666,2
128087,19.470284,0.30107674,0
134368,21.78362,3.5064418,2
160646,19.923811,0.39198196,0
6383,21.141848,3.04481,2
486,19.791563,4.274621,1
321,20.027174,4.9015465,1
2528,21.240854,1.7594107,2
737,21.094511,3.3217108,2
170297,18.812218,3.259724,1
5504,19.623394,2.0856857,0
43921,19.259174,2.2997227,0
27592,19.90264,2.004893,0
31424,20.268616,2.8539207,1
4967,17.912487,0.7769274,0
1101,21.108007,1.5240121,2
6836,20.232431,4.1635776,1
69988,19.676485,1.1150296,0
169,19.949486,0.25102508,0
3473,18.966576,0.2599871,0
58315,21.033426,3.552639,2
1887,21.126757,4.0843477,1
5062,22.171688,2.8615282,2
115170,20.89931,1.83671,2
179511,20.247816,3.5159576,1
49666,21.252079,4.5595984,1
7063,18.002157,1.5420253,0
5329,19.208963,0.46689188,0
1489,19.46625,2.433713,0
2995,20.998276,2.9710126,2
80864,20.70268,1.6622092,0
2385,19.061464,2.6265602,1
5539,21.083416,1.013327,2
81949,21.78299,1.1457564,2
6945,20.246305,4.791206,1
524,19.944399,0.44803578,0
42761,18.172531,1.7907993,0
158842,19.408361,4.379025,1
1249,20.525316,1.2689165,0
5105,22.07429,3.4294453,2
1809,19.742228,1.0605056,0
49917,20.730078,0.77473223,0
6893,21.200708,4.4535613,1
47810,20.519424,2.46556,2
33880,19.99846,0.7296668,0
34143,21.75947,3.359172,2
39449,17.886518,1.1940476,0
506,19.94407,2.3044715,0
57147,21.499813,3.2522728,2
2144,21.478073,4.410089,2
2973,22.355322,3.1493964,2
818,19.402948,2.482031,1
173941,19.89072,4.2218533,1
5375,21.445515,3.982601,2
147657,19.360441,2.9972854,1
43930,20.463554,2.6363306,2
85179,20.461733,4.11068,1
171631,20.422598,2.4776936,2
49263,19.640484,0.34646028,0
96832,17.811932,3.4630425,1
2597,22.302893,3.962753,2
1390,21.550577,2.765451,2
184,20.948385,1.2668402,2
3042,22.54808,1.8622775,2
6800,18.606777,4.086527,1
1414,17.989397,2.0006182,0
40414,20.873205,4.3149095,1
51082,22.514126,2.7737172,2
3943,22.060644,1.4884405,2
943,18.313126,3.4003153,1
6428,21.155739,2.9886017,2
1230,22.468512,1.9621736,2
3899,19.376764,1.5177106,0
80549,21.869728,1.7905474,2
59900,21.5712,2.913212,2
51084,19.602829,2.6526463,1
1192,21.564236,1.5084227,2
4389,21.38137,3.5187528,2
3081,20.669472,0.8011351,0
109191,18.772581,0.67516786,0
71899,21.206411,0.3703326,0
170399,18.613523,2.412508,0
7843,19.477207,4.777136,1
52241,20.872267,2.4116793,2
5951,19.472006,1.0218912,0
140162,22.17372,0.8045532,2
2304,18.517117,1.8091142,0
2283,20.738485,1.7562184,2
167018,18.92925,2.5530117,1
159061,19.340805,3.4613633,1
188301,19.690737,3.1680264,1
92475,20.338459,3.1805718,1
5377,19.692987,3.3820255,1
48082,18.50997,0.6019819,0
4535,22.20762,1.3470507,2
157200,20.474062,2.9879732,1
1286,20.964104,1.7120752,2
2421,22.496164,3.5132198,2
6790,20.346529,3.267526,1
724,22.254738,3.4702554,2
170907,22.501186,3.9108248,2
7986,22.440126,3.524024,2
78499,21.35797,2.8263872,2
97936,19.00082,2.5561893,1
157340,18.510109,1.6303438,0
187593,19.696648,3.829497,1
26285,22.616413,2.3769002,2
77421,18.781021,1.2470348,0
96861,20.28902,0.7588686,0
26492,21.155405,2.623852,2
72104,20.689474,4.6773763,1
119145,20.755516,3.3369966,1
26695,20.606104,1.6607217,0
4871,21.174683,0.6094363,0
1913,22.328758,1.4566995,2
304,18.93444,1.0886962,0
4852,20.587955,0.823851,0
72998,19.741026,1.6067259,0
60408,20.27517,1.9579146,0
4121,20.065619,0.60688484,0
7815,20.375835,4.0871205,1
102716,21.173845,1.6032457,2
5433,22.589647,1.2658924,2
132046,17.942017,2.3714879,0
3183,18.917542,1.9342059,0
47538,18.013603,1.5558004,0
104944,22.090656,3.5706952,2
5120,21.975883,2.5203547,2
284,18.880903,1.1952908,0
2136,21.711912,1.8234116,2
166528,21.331295,2.361213,2
2064,22.578022,3.0634813,2
92439,20.814066,1.7884994,2
1222,22.325418,3.202314,2
127194,18.163935,0.8280564,0
6382,18.626238,0.8859002,0
881,20.542332,2.5722399,2
4951,20.447021,1.6708382,0
8128,19.587988,0.23703933,0
2534,18.862703,4.31215,1
99087,18.978205,3.6899624,1
8607,18.315907,2.569373,1
5577,20.606802,1.6473992,0
38886,20.930761,1.3041593,2
27420,19.385185,2.604275,1
3617,19.30614,2.4521687,1
3466,22.79377,1.7803245,2
33649,20.638878,0.4450202,0
2379,20.658949,3.3506172,1
53550,20.017702,0.3968914,0
4031,20.321142,2.7949533,1
3057,20.600214,4.3310313,1
62849,20.101643,3.8923998,1
5083,19.959599,2.5022032,1
905,18.975595,2.2268062,0
37830,19.062675,1.6834784,0
775,19.719402,1.0490123,0
73321,19.03553,3.2278538,1
4316,22.145782,1.6582668,2
3008,18.936787,4.23956,1
172229,19.518225,3.9923363,1
56171,21.203505,2.9376771,2
5949,18.667315,3.0405674,1
2522,20.286022,0.606466,0
158027,19.566444,4.08937,1
105211,19.158918,2.7685246,1
298,20.407846,4.0488973,1
3920,18.934956,4.13973,1
149354,18.757246,2.6471884,1
7450,18.60194,2.421995,0
3770,19.439138,4.284033,1
54259,18.870783,3.523955,1
4522,19.791111,1.4045084,0
4816,22.521683,1.45904,2
6780,18.487192,2.4106882,0
82167,20.559797,3.0186028,1
8864,19.773426,1.3016442,0
8529,18.847523,0.10108528,0
3032,20.049643,1.9768119,0
40819,19.864637,4.8811326,1
6953,21.13326,4.640213,1
7727,19.03199,4.3818183,1
58559,20.153826,1.7667657,0
552,20.271929,0.6163529,0
2939,20.442884,1.0992622,0
25827,19.2569,2.598734,1
71484,20.24945,1.5791302,0
3421,21.60959,3.2010345,2
8,18.505548,3.8411407,1
5027,19.489414,2.2561197,0
51024,19.24394,1.4596224,0
135937,22.203995,1.7725716,2
7304,21.238523,3.2859123,2
6477,20.6567,4.767976,1
122882,20.819876,2.5953968,2
26662,20.652441,0.9321411,0
8774,19.833498,3.745879,1
3230,17.79607,2.3416994,0
59333,18.021463,1.9841728,0
2414,22.168285,2.9490676,2
61132,20.776253,4.0750103,1
162968,18.756622,3.1475492,1
3017,19.078112,4.4422865,1
1322,19.217438,1.920943,0
92760,22.368692,1.8140727,2
1387,22.614853,2.6108282,2
2648,18.144878,2.4013207,0
5601,18.403334,3.408287,1
132084,17.743744,2.7731092,1
33145,22.148886,2.5457838,2
168090,19.13275,3.3855171,1
6746,22.42198,2.0741544,2
143255,19.52564,3.6407135,1
5437,18.439924,0.80843574,0
148978,18.5053,2.6573498,1
61160,19.68472,3.419907,1
4082,21.229063,1.981563,2
1023,18.018864,1.5991687,0
59387,19.187756,0.864542,0
3580,19.573294,0.40799832,0
2347,18.237183,2.276893,0
45726,21.09462,2.7060082,2
83976,21.463495,3.5058703,2
3732,22.216875,2.5896266,2
53974,22.095404,3.6967363,2
31367,18.081854,1.5800122,0
49524,20.039684,-0.14674452,0
7624,20.248817,1.5674392,0
72129,22.257427,2.2651865,2
1416,22.272749,1.3945001,2
54185,18.783089,0.062004164,0
96811,19.194685,1.3440802,0
6890,22.540873,3.2520645,2
3078,21.184097,0.89380544,2
54286,19.015673,3.5458343,1
127134,22.106813,3.604224,2
7920,21.49972,1.7787693,2
3489,21.845297,1.6616219,2
129313,17.859577,0.91801775,0
3037,21.966177,1.3986887,2
2321,21.03276,2.82901,2
766,18.347195,4.007415,1
6970,20.888983,3.3588457,2
86898,19.527813,0.86202484,0
101112,18.873508,3.326875,1
386,20.75937,2.826017,2
99846,19.929264,1.7379165,0
115828,18.40283,1.7425944,0
5224,18.948223,1.7951791,0
104069,22.35024,2.999086,2
142422,22.651163,1.71786,2
37475,20.672508,0.71759915,0
4342,20.117773,3.2395203,1
110,19.627754,2.792779,1
86960,19.688057,3.9756103,1
8380,22.118864,4.170607,2
44555,21.279692,3.2469645,2
2072,20.725805,3.2744644,1
4919,17.913542,1.1531491,0
173145,21.10243,4.1733146,1
5012,22.696196,1.4050822,2
3555,19.967283,-0.16436298,0
71341,19.634071,1.2046323,0
2048,21.542074,4.228886,2
7934,22.381947,4.011286,2
144714,20.34084,2.6149793,1
6887,20.356256,0.33895734,0
6237,20.436256,4.6044097,1
5053,18.442644,2.5612652,1
55080,19.14854,3.608369,1
31702,19.607018,0.20099625,0
2782,21.399471,1.7748387,2
44694,19.42572,2.786583,1
700,21.990211,3.3684168,2
159510,19.531973,2.3390732,0
6999,19.243446,2.0530865,0
136016,19.231298,4.0772605,1
4109,22.717941,2.0646179,2
76293,21.078804,3.6022434,2
52722,19.168932,3.8754785,1
56274,19.236675,0.244952,0
105246,18.436306,1.1736037,0
151479,18.039715,2.5642035,1
48262,21.2743,2.179137,2
81932,17.895075,0.893691,0
150604,21.252693,3.116955,2
90769,19.722416,0.17489888,0
6617,22.68075,3.6868029,2
7458,19.349072,2.06472,0
36363,21.988798,1.7148337,2
426,19.124254,4.378562,1
2570,19.235468,2.089137,0
102880,19.855448,3.2472873,1
2351,19.53499,2.8292751,1
5054,19.608326,0.3479523,0
5016,20.672787,3.3796434,1
8465,18.443651,2.8819194,1
82169,18.94335,2.738393,1
3129,19.872242,1.2229801,0
6216,20.129137,1.4811474,0
25937,20.457626,2.51823,2
47793,20.689085,0.1269837,0
7704,19.824759,2.3412752,0
72378,19.89204,1.0075921,0
152037,21.800352,3.666207,2
5197,21.407831,1.1068699,2
70641,21.826347,2.758365,2
107702,18.875248,0.67666715,0
96567,19.09608,2.3161912,0
97923,20.070538,1.9422327,0
26871,19.593258,1.9936085,0
1552,19.883673,1.0555035,0
83480,19.732805,1.304789,0
88129,20.597996,1.4891295,0
1945,21.077522,1.9097049,2
60303,18.29654,2.3796277,0
151315,19.610504,1.8077446,0
89759,19.831903,1.3614787,0
144716,18.847439,2.105273,0
86190,18.454575,2.9679587,1
49013,19.848711,1.2993668,0
152085,20.85651,3.9361103,1
1163,18.743628,2.5398216,1
3044,20.089787,3.3212514,1
3537,20.655909,3.6250045,1
70990,21.113148,3.7392685,2
2311,19.990221,0.8400811,0
8914,21.085562,0.42447594,0
34072,21.504177,4.427519,2
1103,21.138538,2.4730372,2
183317,19.302969,4.415046,1
714,20.744053,2.6073823,2
238,18.338642,3.4467893,1
2187,21.994886,1.0480627,2
2683,21.53616,3.3256474,2
4396,21.700073,2.8277605,2
1203,21.98057,2.2344518,2
803,20.066462,2.2245798,0
103249,20.097486,3.5108943,1
82499,20.391361,2.1791346,0
2620,19.29308,1.510816,0
191,19.616917,1.7690194,0
7716,22.085613,1.6847342,2
94867,20.903616,0.7752694,0
151559,19.842506,0.8592139,0
78039,20.451408,1.1286963,0
7031,17.927408,2.131105,0
1167,17.798794,2.1607523,0
1954,22.020294,4.234021,2
114044,18.826077,2.7091346,1
62511,19.369772,3.510505,1
6939,21.044626,4.032971,1
7991,18.002476,1.9508854,0
31437,21.27093,1.0034623,2
134853,20.356949,3.0200047,1
72696,20.220495,2.0012743,0
86668,18.45539,1.7985203,0
77866,18.41195,2.6507823,1
150554,21.302465,3.2214293,2
3822,21.411638,2.730304,2
2473,20.090824,4.921884,1
3557,20.135323,1.7693914,0
4603,20.355679,3.925019,1
159817,17.88579,0.78131855,0
171867,20.903414,3.1107001,2
88235,19.964571,3.955301,1
99112,19.546864,3.778995,1
63113,20.599567,3.9824317,1
7055,18.309048,2.8193438,1
4509,19.209686,3.0464375,1
128838,19.38964,4.014511,1
181659,18.790367,0.020632682,0
50851,18.306438,2.0059404,0
99106,20.049051,0.1903139,0
69481,18.61277,1.0084585,0
2790,19.903025,2.7450278,1
2665,19.54419,0.7890602,0
103042,20.11445,2.9472668,1
114662,22.568995,3.0690684,2
93819,19.555447,2.185966,0
7782,19.91749,1.8902459,0
648,19.072779,2.9434097,1
1972,19.657589,0.98404443,0
178615,17.671333,2.2889395,0
63808,18.321857,3.2591908,1
3494,22.17936,3.950463,2
2524,21.582867,1.1979918,2
5507,20.340137,1.6397333,0
3695,19.424118,3.735474,1
43549,20.665646,0.54157555,0
50796,20.038929,-0.17952004,0
2504,21.103186,1.2188481,2
30812,20.219114,0.9663239,0
111781,18.25751,2.49823,1
33294,18.637632,3.920201,1
2791,22.22527,1.9638593,2
141820,20.096333,1.2998452,0
27768,19.82417,2.2202582,0
579,20.075829,0.76935035,0
27186,21.197945,1.9712849,2
1097,19.902672,0.8425147,0
4735,20.31687,0.20869239,0
7012,20.580938,2.7357297,2
47646,21.236307,3.904663,2
120478,20.806255,1.3481838,0
2887,20.72213,1.4035344,0
139415,19.946583,0.28034133,0
27704,18.999777,1.4496139,0
136511,19.907047,3.167396,1
457,20.38997,2.1221645,0
2676,20.423347,0.82350916,0
8368,19.722715,1.802691,0
32917,19.371593,1.7871796,0
172587,18.65709,3.2012768,1
1703,19.306416,3.820131,1
102194,19.359716,0.86833495,0
3261,21.722528,3.6990345,2
6212,19.643227,4.652005,1
2442,20.060337,2.8390887,1
161008,18.881279,0.8413842,0
1330,20.604727,4.0238853,1
7940,20.468283,5.007963,1
1793,20.669224,1.4394097,0
71494,17.682539,2.758317,1
542,20.366993,4.4459147,1
3755,20.333464,1.6808201,0
110501,22.311533,2.1315553,2
2204,21.153683,2.6202,2
161922,22.668684,1.4982998,2
1550,19.784424,3.3821945,1
3388,18.091951,2.11707,0
1604,19.234343,2.9970543,1
46976,21.49586,1.2994583,2
82852,20.905817,1.071783,0
26176,22.518269,3.6684794,2
147326,19.853811,1.5374641,0
494,21.02788,1.6551676,2
74754,20.006285,1.0263739,0
1147,20.330128,1.431368,0
3986,20.54796,2.359299,2
8580,18.050228,3.4144444,1
8035,18.157545,2.871358,1
25940,21.333593,1.8567094,2
638,19.429201,1.7364233,0
8458,18.633558,1.7481117,0
1480,20.317749,0.36472985,0
175303,19.586082,4.477585,1
6663,18.66143,2.1326382,0
49347,21.00921,0.15136962,0
143458,19.044224,1.8455414,0
4613,18.984545,4.298395,1
5462,20.59983,2.7434034,2
3971,19.086863,1.6761944,0
5980,20.075308,2.4964218,1
4406,21.073603,3.0330067,2
95307,19.91349,4.040624,1
39400,21.349205,2.7126122,2
82534,18.719374,0.56321126,0
183301,17.841005,2.442088,0
3452,20.189701,-0.07159432,0
3760,22.285254,2.9042408,2
5580,18.87678,1.6929706,0
3951,17.795387,2.7472117,1
56607,18.386185,0.90181655,0
8378,19.512953,0.2714656,0
61401,20.706371,2.3440936,2
96373,20.448603,1.4569112,0
4916,22.249567,1.1594288,2
139130,18.48281,0.8022011,0
85261,20.54072,4.7207565,1
3430,22.295609,2.0479639,2
3516,21.960106,1.977822,2
4299,20.106585,1.5602052,0
7841,20.300772,0.91019773,0
1401,18.28163,2.3055985,0
6252,20.231827,4.8341603,1
85397,20.605259,4.478447,1
70015,19.572802,1.9254882,0
2771,20.442457,0.5892494,0
49265,20.67015,1.058631,0
3265,20.90551,2.1450193,2
7570,20.067749,4.7929306,1
2695,19.834328,0.6937918,0
87520,19.244324,3.1924863,1
127323,20.615051,2.066049,2
113348,19.540455,3.4937224,1
262,21.799665,3.7793915,2
1324,18.604242,3.99266,1
57910,19.890467,0.023937246,0
2558,18.989355,2.1157963,0
102445,19.0243,3.8124352,1
8611,20.044483,3.6212828,1
1923,18.07569,3.7728577,1
2896,18.916698,0.5021915,0
915,18.485643,1.2627128,0
1466,21.656742,2.4129636,2
5471,17.899096,2.969836,1
92046,18.597466,2.5837743,1
8132,19.996738,2.5242565,1
2376,21.769978,1.2710788,2
78626,18.487236,1.1133773,0
3525,18.927235,2.7157161,1
72405,20.736433,0.77426714,0
4770,22.502014,2.4540348,2
94677,20.024908,4.500067,1
1349,18.725767,2.5186822,1
42013,21.595907,4.209443,2
2993,21.74482,1.8458767,2
90866,19.872688,1.4107178,0
3498,22.089577,2.1997762,2
355,20.74716,2.5886059,2
3546,20.025099,-0.1976034,0
