movieId,UMAP1,UMAP2,UMAP3,cluster
27793,3.6060734,4.6456637,3.830131,0
8138,2.7415602,4.0673213,4.213973,1
670,2.6312313,6.61079,3.1945744,0
87306,3.2786427,6.9502845,3.2904234,0
8239,5.707248,3.8381686,2.8870127,2
1605,3.2722533,3.7264729,3.2714703,1
56805,5.9254355,7.2757983,3.0818217,2
64032,4.7815924,4.6617303,2.858463,1
2038,2.0166724,3.6536534,3.7962966,1
5373,2.3510613,4.7650986,3.8822749,0
5177,6.4645147,5.1943603,4.022688,2
84392,6.1704173,4.406631,1.8338932,2
4337,4.9119925,2.8875332,2.476119,1
95088,8.14618,5.1681676,3.6686976,2
306,5.2855043,7.2983475,3.472986,0
36529,5.7041807,6.761967,2.702947,2
1493,4.076837,6.127521,2.6243649,0
4254,4.8365226,4.911351,1.7853663,0
45442,6.1175137,4.209872,2.2599716,2
2725,4.5696526,3.1293461,1.8700087,1
5170,6.565178,4.80907,4.2850556,2
2533,4.180843,3.1110995,2.457819,1
64010,3.3760126,6.062823,4.7591615,0
3559,5.2642694,5.511416,2.302964,2
849,6.107155,6.696507,3.665996,2
103085,3.167751,4.1335073,2.1765444,1
79946,6.898508,3.4587338,2.8468904,2
1300,4.6139593,3.7848892,4.999006,1
68486,3.9121704,4.5037313,5.0079646,1
3791,3.0280335,2.8095353,4.8428245,1
136445,2.7638586,6.4377565,4.337056,0
33148,5.30027,6.7534113,2.5797057,0
1646,5.6788034,6.703851,2.999162,2
2865,4.077584,4.841462,2.5957656,0
82641,2.6353443,3.1728554,3.660991,1
167380,6.7629056,3.497916,2.9099813,2
8025,3.6660266,4.26254,4.422429,1
2903,6.82199,5.2980304,4.28585,2
1484,4.6387362,2.8294399,3.7286828,1
7743,1.8570137,3.883013,4.1914477,1
1746,2.7354245,7.3237824,4.366686,0
104339,4.792501,4.318239,3.7250228,1
2172,7.114894,4.423973,4.731683,2
80839,6.288634,4.0106597,4.7985725,2
2054,7.6792526,5.2663307,3.0688865,2
173291,6.206165,6.594852,4.177552,2
414,3.322517,4.6548276,3.3414352,0
165,6.2314057,6.2108345,2.2682083,2
341,3.4873364,6.859558,2.3763275,0
2093,3.9002697,3.8654156,2.1234465,1
8092,2.7825875,2.9941099,4.029921,1
438,6.091823,4.6504436,4.290454,2
97168,6.1116247,5.236397,2.0970187,2
107953,5.4379816,4.434334,4.7018256,2
7260,7.900149,4.7388673,3.8172522,2
4285,6.1003428,3.626588,3.1545875,2
1962,8.015748,4.8679557,3.776413,2
59306,6.8220005,6.42358,4.571867,2
27683,6.0817213,5.2131276,3.8588164,2
1247,4.0135226,2.5040793,3.0766957,1
96563,5.786696,4.025042,4.033434,2
26375,2.7681239,3.054643,3.2311988,1
58191,3.3447413,6.0253515,1.9521213,0
139385,6.912493,6.3743906,4.2406435,2
3653,3.1540565,2.9446785,3.053617,1
2561,5.582315,5.3081193,2.154624,2
106072,6.7751565,5.466195,3.7069745,2
4372,7.203489,5.13622,2.6680348,2
4225,3.961692,4.158673,4.6718874,1
5993,5.566191,3.8576589,4.4838133,2
120783,6.982802,5.578918,3.7894611,2
5328,3.6475458,3.412962,4.1463256,1
152658,2.8581393,3.5988932,2.8657165,1
55620,7.3785396,4.645675,4.998924,2
132424,7.5652924,4.796435,4.18294,2
5979,2.8210926,5.666976,2.4428775,0
6009,3.1421177,6.718978,4.3773837,0
1041,6.944168,4.1043105,3.155999,2
3210,3.6095421,2.0453687,4.5703764,1
60289,5.75735,4.7509093,5.49072,2
43914,2.344565,4.850244,2.8477814,0
1028,3.815794,5.291175,1.3616421,0
76054,3.7915714,2.2071612,3.4917576,1
4247,6.2555766,7.1711154,3.4584663,2
150,6.422898,4.639418,5.2928557,2
151759,5.6376643,4.9502096,2.4552045,2
120130,5.329215,2.967906,3.6260412,1
2888,5.127616,4.142661,4.3504415,1
2885,2.2592995,5.601533,4.17364,0
5666,5.658823,3.1921659,2.6319027,1
141928,6.638551,3.8873613,4.934394,2
6339,4.7982974,4.740581,1.9206213,0
1209,4.549303,4.3109503,3.442573,1
47423,3.8053339,1.9434364,4.424815,1
78160,2.3211594,4.945965,3.3693123,0
3061,5.4385285,6.1750283,4.3371067,2
165139,3.3737774,4.0411496,2.6910436,1
4989,3.4958756,6.812794,2.318812,0
1672,4.0272493,5.3294353,1.4024987,0
6582,5.722544,5.150115,4.1577644,2
43836,3.3307717,5.343467,4.4162073,0
1569,7.3980827,5.6291356,3.7147982,2
6951,4.3248,3.7733653,3.2306056,1
45668,7.6635127,4.4415474,3.5519817,2
5014,2.7261393,7.401071,4.30406,0
507,5.066944,3.3576002,4.9166203,1
4644,2.7868237,6.30174,2.6870782,0
1918,7.144016,4.997918,2.4711792,2
1980,4.03858,5.024163,3.0526583,0
70703,5.1349115,3.563599,5.1537004,1
30846,7.708204,6.440683,3.3127644,2
1371,4.4311976,4.4233932,2.2981417,1
51088,5.3138638,3.8076532,2.872633,1
4434,6.2538524,4.819974,3.6943624,2
1986,7.766169,5.8575044,4.0121064,2
5103,7.707365,5.5812225,4.366695,2
5244,4.1429057,4.510763,3.49319,1
1228,3.166959,2.4508605,2.7504025,1
26467,2.8957427,6.109907,2.079236,0
103141,4.012475,5.916812,3.5133016,0
2430,5.1169662,6.037248,3.9292696,0
3927,5.9677873,3.337144,2.2702227,2
55061,7.989021,5.6027164,2.933629,2
6140,1.8210205,3.675134,4.1606174,1
4850,4.251109,3.760371,2.6879532,1
123200,6.587784,3.992523,4.272086,2
105653,3.5664763,2.6826057,3.7574155,1
89281,4.333457,2.7667258,2.9603412,1
2677,2.968905,4.895818,4.2814193,0
1212,3.5332341,6.6793866,1.8270006,0
94011,3.9741309,4.1396613,1.9068826,1
81512,7.818028,4.7094607,4.2113476,2
4347,2.463026,3.6933234,4.116589,1
3483,6.537286,6.2757626,4.7666197,2
4412,5.771749,4.701794,5.110276,2
7390,6.91849,4.2713842,5.038314,2
185031,6.783708,5.1550393,2.4821246,2
89388,3.2721004,4.376028,1.8412598,1
7,7.54263,5.0452437,4.6705112,2
3992,5.1219954,5.6222696,4.517713,2
4565,4.931006,4.0528855,1.6966809,1
7107,2.968379,2.8009427,4.833435,1
2575,4.4967303,2.73838,3.7665515,1
68959,5.344027,5.9342513,3.5027854,2
26386,3.2058747,6.7717614,2.5765395,0
2181,2.7138784,5.9287705,2.397986,0
1495,5.3834434,6.0306234,2.5937097,2
2719,7.281671,5.6352987,4.37843,2
160271,7.898064,6.0558224,3.2945035,2
2749,3.5868995,2.4546964,3.5402591,1
4218,5.471618,4.194102,4.4049225,2
8360,5.6792254,4.5384703,2.5692987,2
77893,5.2495747,3.8501651,2.6026356,1
95720,3.4191418,4.2393193,1.7826707,1
2977,3.2001073,7.070919,4.5813127,0
1999,4.1360235,2.9370155,1.8464509,1
117368,5.930354,6.625059,2.815583,2
2512,6.201378,4.768634,4.630668,2
4679,4.649022,3.9110415,2.4640872,1
72178,4.131409,6.92387,2.9613924,0
112911,3.6027725,3.823291,4.036048,1
5110,7.2482514,5.5190005,2.9865549,2
2693,2.0564048,5.6481805,4.1635237,0
5682,3.6687317,4.0405884,2.3016496,1
117646,3.3354762,6.8135324,2.868682,0
103755,4.518975,6.023085,5.017208,0
4784,3.7324772,3.8622823,1.6356224,1
3556,5.96927,3.114979,3.1385653,2
53972,7.5801616,5.122765,3.6071699,2
1477,5.965596,4.805163,4.499031,2
26704,3.3572237,5.6270447,4.914794,0
65651,3.0133708,7.219514,4.1518774,0
2419,2.6131334,2.0913947,3.8206258,1
90738,4.671476,2.9030476,2.9435067,1
69685,3.040381,6.440538,2.209625,0
6308,3.5891354,2.039145,3.7503262,1
161580,4.2688966,3.7648833,1.5324159,1
5961,3.644758,5.788798,2.1199281,0
6974,8.148195,5.2141104,4.2381,2
1645,6.867857,5.131483,2.6069305,2
26236,5.3587074,5.571854,4.7352486,2
175293,6.98668,5.4714317,4.90457,2
2468,6.331711,6.303309,4.359647,2
3029,4.3036113,3.5652184,4.628492,1
152591,6.3815045,5.497385,3.5124314,2
142831,3.9381516,6.2563334,4.6586165,0
5856,2.9550061,3.929149,3.4133234,1
57843,7.6453834,4.4754124,3.9453914,2
8464,4.832869,4.7959256,4.345428,2
50804,8.125278,5.9948797,3.5797873,2
182793,4.8270855,5.2855115,5.0563545,2
4658,3.5607302,3.1911163,4.1345434,1
140850,5.1717153,4.1579657,2.5223687,1
444,2.0111287,5.1365957,4.254846,0
107348,5.6760936,3.8796613,2.753222,2
2174,4.2778,2.3340452,3.3156443,1
4915,3.0640304,7.1746697,4.54303,0
160730,3.8152266,4.1746616,4.8700604,1
3640,3.1030207,6.6152015,1.8705195,0
92694,6.654046,6.2914224,2.5840902,2
103596,2.910244,6.8277764,2.9114068,0
142961,2.6281965,6.2760787,4.140509,0
27563,5.3985023,3.2948537,2.981037,1
4298,3.8043604,6.8327274,3.3047297,0
187595,5.6030087,3.8767693,2.6729972,2
6291,7.4052587,5.6136928,3.2100317,2
1208,2.3222868,1.8739749,4.26332,1
8977,5.836655,4.6909986,5.2097054,2
2656,3.6791546,6.04897,2.1738408,0
2478,6.5164733,3.8015094,4.3919625,2
2450,4.646576,6.582129,2.731057,0
3331,3.5745976,5.6090064,4.881227,0
235,6.630545,4.6045485,1.8376157,2
82093,3.1870222,5.8521924,4.1862082,0
76091,5.993978,6.360535,3.7127979,2
7916,4.1575856,5.084176,3.0223305,0
33237,4.402547,6.647744,4.870633,0
5663,5.880434,6.5215473,3.3680372,2
179819,5.5970206,4.5731072,2.4225972,2
3625,4.4312215,5.3849106,5.0873713,0
4704,5.3065586,5.266493,1.8564548,2
373,4.5816536,5.16941,3.778184,0
97785,3.0642917,4.5543575,2.7072544,0
126548,3.694693,3.8438213,3.906094,1
90403,6.491843,6.56568,3.117324,2
60365,5.590948,4.5449224,5.4584785,2
3272,5.8551073,6.964021,3.148649,2
2372,1.9710205,4.894666,4.18021,0
72294,5.765483,3.948419,2.6176462,2
98503,5.1276565,3.2817953,1.8709822,1
3597,6.328668,6.727615,3.2801642,2
135216,6.1795354,4.3611927,3.8264263,2
1290,3.2606826,4.8972754,3.6626337,0
56869,5.090116,6.3413386,2.9026253,0
99114,2.3763611,4.977133,3.2688384,0
86781,8.045277,5.272487,4.29715,2
107408,4.589331,4.286128,2.4064708,1
31903,6.967844,5.201241,4.7853374,2
113780,4.20544,5.768185,3.5721476,0
112623,6.4277883,4.9573884,3.6229475,2
4086,3.313517,3.603329,4.603557,1
110603,5.430625,4.236103,2.6087513,2
26151,3.1002393,5.857458,2.5215402,0
205,7.516552,4.7682495,4.775746,2
94266,4.2152634,2.1222873,3.519267,1
6874,4.597231,4.847057,3.3031602,0
4496,3.1394856,4.2150464,3.5527356,1
58047,6.6800776,4.4095883,3.168661,2
46850,2.5603628,4.5073075,2.8490956,0
4584,4.395582,6.831838,3.2840214,0
40412,5.90997,2.8803837,2.638588,1
4480,5.945952,5.797653,2.5801,2
71970,3.0965805,2.84958,3.9150379,1
147142,7.481081,4.568514,2.7161605,2
116977,3.2948544,3.8904407,3.1725605,1
146684,3.5668488,5.168696,1.750077,0
6987,5.824893,3.7769737,3.4734879,2
4629,6.979277,5.1846914,5.1475806,2
19,3.2846448,4.8358135,3.6208344,0
5088,3.8842494,6.621006,1.7525384,0
111364,4.780499,4.3032203,5.0261974,1
5872,6.171489,4.9228883,2.5197175,2
4979,3.1388195,4.0867,2.2133992,1
118900,3.8446572,3.64816,3.8544393,1
2890,4.533997,3.5514927,2.5193152,1
1845,3.326179,4.2069855,1.8021369,1
7730,5.4390807,3.9088397,4.8200054,2
66934,3.1595447,6.772043,3.4165275,0
32139,3.8992777,2.9409413,4.474114,1
156371,6.9545164,4.2231755,3.0570087,2
27664,3.255142,6.1646304,1.5461215,0
4184,2.5616496,6.6085334,3.4749982,0
214,5.2471104,3.5432851,2.7444284,1
5004,2.5850272,2.0899856,3.688931,1
118862,4.0477734,6.243271,2.5067306,0
2412,6.159349,4.2553377,3.5698512,2
81191,6.275571,3.3676584,4.60304,2
103688,3.423169,6.679861,3.3305497,0
7366,7.284933,4.2268906,3.1555605,2
27644,4.4507065,3.415092,4.00615,1
2400,5.545199,5.8453784,4.8240595,2
140247,7.730129,6.253711,3.31997,2
3240,4.801878,6.761392,3.7269,0
26283,2.457776,2.104243,4.1512203,1
175397,6.110246,2.968896,2.6161394,2
70361,3.8232203,4.7053924,4.121703,0
2613,2.7037904,3.6567411,4.2505856,1
98799,3.773555,3.9454484,3.3248067,1
89774,3.0031695,4.6316175,3.4258425,0
74696,3.927787,6.8892255,3.8133233,0
159811,5.970296,6.2234697,3.96724,2
7698,2.5354495,1.8517724,4.415563,1
170897,6.492863,6.35632,3.867151,2
6949,3.3772647,5.209209,1.6542473,0
1529,3.3413463,3.4841542,3.874067,1
1612,6.3352056,6.45867,3.4821055,2
65088,5.1525826,4.4583654,2.2435975,2
1792,2.861036,3.7452118,4.02827,1
172583,4.7530103,5.544465,2.1242638,0
77266,2.9953604,6.656163,3.06883,0
7147,4.9830256,2.8479822,2.2754967,1
31921,2.9438963,6.4257097,4.016017,0
141718,7.979482,6.2828026,3.2684746,2
1978,7.5285764,5.358042,2.317116,2
25788,2.6319158,6.5373616,3.274824,0
59220,7.7598667,4.265996,4.63794,2
103449,5.7117324,4.187116,2.9604628,2
7562,5.0887246,5.8244824,3.1698782,0
3742,4.986093,6.30095,2.9859421,0
2193,6.6161075,5.1970215,3.333327,2
2848,3.2142103,3.503143,2.911115,1
6723,6.723699,5.23819,3.774793,2
6581,2.6611717,2.5641859,4.1514564,1
125970,6.7569833,4.8112493,2.7130463,2
6415,6.578348,4.0840473,3.461194,2
949,3.4593065,2.0452924,3.8005195,1
6374,4.126053,5.1413765,3.0528984,0
77455,3.564745,2.7092671,3.9407175,1
2567,5.748107,3.80122,2.7196417,2
5304,3.3454685,4.8464584,3.684709,0
5189,7.6970415,4.2724924,4.823012,2
3002,2.291395,7.396723,4.129674,0
5657,3.6009269,5.189087,1.7260457,0
1445,3.394066,5.4522357,1.9900717,0
129737,6.6490097,4.0433345,4.992588,2
26258,4.185105,4.3702464,2.2159111,1
4014,6.954392,5.2666407,4.8828483,2
3176,6.8637867,5.276805,4.6475267,2
1582,5.2961926,6.227848,3.545386,2
2671,5.4864044,4.988476,1.8419733,2
227,2.923276,6.466869,3.7696686,0
27022,6.471021,3.6271322,3.9805634,2
3888,3.8625722,5.900268,2.9818988,0
709,4.0451546,5.480147,4.697891,0
45672,6.9522843,6.0647407,3.0179613,2
26554,3.1758778,1.8667003,4.5183616,1
1013,4.551862,4.983886,3.611202,0
3177,4.592076,4.169466,3.2034087,1
2003,3.6656785,1.7908411,4.31966,1
2455,2.9949753,7.0741587,4.595103,0
133867,5.71335,5.238688,1.4946042,2
6239,3.8100772,3.8583217,2.7061262,1
5205,3.678228,5.767668,4.1150174,0
6851,4.014336,6.658825,3.8263535,0
88140,5.35146,5.0226603,3.2266977,2
79879,6.8830776,5.100474,5.1196594,2
50005,2.2516134,4.2356243,3.989221,1
89208,3.7225068,6.8722153,4.6511755,0
7369,6.0783944,4.513229,5.298051,2
2752,6.115669,4.536786,5.2960067,2
7079,2.712628,6.7043843,2.7615366,0
2520,3.8244631,2.580403,4.522552,1
107412,3.5606182,4.642753,3.5346599,0
48520,7.3289523,5.0735054,2.1936936,2
5033,3.4536748,2.1035771,4.038791,1
55250,7.3503795,4.5956697,2.4869852,2
3157,5.335595,2.759308,2.898957,1
1970,3.9564245,4.213156,1.7527369,1
385,2.7796297,7.3833055,4.3833094,0
8191,3.084053,6.088007,3.8224459,0
4220,3.214843,5.128327,2.8844175,0
3387,5.0445404,5.144862,3.1674376,2
947,4.7170906,6.078532,5.0075274,0
6798,2.8090487,4.570784,3.2894425,0
1277,7.261067,5.803467,3.319734,2
179401,6.654985,5.334533,4.851362,2
26003,3.6566386,3.0228148,4.2137346,1
130083,4.2352304,6.555281,4.4389977,0
4804,4.4522424,4.3144646,1.7891746,1
84952,6.977491,4.8874655,3.4758286,2
172547,3.7777112,6.9160852,2.8112915,0
5541,5.215528,4.5254292,3.618558,2
1733,6.7434716,6.84416,3.0838785,2
171023,4.64476,3.6985,1.4943582,1
1834,3.6361191,4.122322,3.7294579,1
861,3.7003553,2.4656878,2.7432685,1
33171,4.3689775,5.436374,5.024118,0
2017,2.4242532,6.527095,4.0340047,0
91666,3.6046503,2.3695202,3.6457655,1
98491,2.2359111,5.5663075,3.5084174,0
106782,3.3136802,4.8760595,3.6209295,0
8335,2.4502084,6.0674458,3.72574,0
3068,5.401317,4.7754655,4.1774807,2
162344,5.605115,4.5946345,1.4590129,2
160527,3.9225335,3.637706,1.9343183,1
1409,4.429727,3.0682087,2.769685,1
3384,4.7607956,2.243449,3.6942518,1
104863,4.4046984,3.2634213,3.786629,1
8961,3.4780922,5.078791,3.4537256,0
4312,3.2747788,6.8052025,3.9065602,0
30898,4.450727,4.0294023,2.2153463,1
92674,4.6460996,2.370848,3.6998737,1
27838,4.3279634,2.3087356,4.2556295,1
56941,6.920113,5.5743003,2.948612,2
103221,2.9892917,6.315129,3.9132292,0
93363,6.3616858,4.0055466,5.136274,2
75,5.222914,4.505752,4.919805,2
82765,6.3697934,5.2573323,4.1792483,2
44,8.124712,5.9606876,3.9320583,2
3011,2.664538,2.1140902,3.6729074,1
173925,7.7574816,5.3312607,4.3752046,2
144976,5.821739,6.283874,3.5628161,2
117922,4.719193,3.6525903,4.347851,1
7371,5.0660295,2.8577695,3.2175303,1
8836,5.725015,6.139906,2.132318,2
128852,1.9881439,3.7985907,3.8388777,1
46231,5.9002323,2.9663284,3.0889614,1
4701,3.441725,3.9639978,1.9217582,1
3141,3.438182,4.841807,2.633025,0
61348,3.7066028,4.774411,4.4774737,0
90428,3.4987762,4.9955373,1.4750103,0
3360,2.4173536,2.1270647,4.260949,1
3655,4.610246,3.3998246,1.469279,1
34332,2.9640532,4.3217406,3.3143682,1
158830,5.5971,6.312539,2.1739867,2
108601,4.3879223,5.6485896,2.5364127,0
1497,5.04078,3.739971,4.238101,1
169984,5.4275413,5.548101,3.3689473,2
61248,5.2313013,6.2903757,2.3726377,0
95939,3.397333,4.52881,2.5991905,1
138546,5.7813926,3.9232464,5.27622,2
7050,4.6420465,4.996454,4.0680976,0
26357,5.6232452,6.510601,3.4858146,2
31038,4.4765434,2.905551,2.2707882,1
130498,4.9119205,4.0604963,4.941534,1
5298,3.2920954,7.130437,4.4039354,0
2949,6.321946,3.201891,3.1245344,2
7983,5.22959,5.9858866,1.816474,0
3088,6.313345,6.7106147,4.1405573,2
8989,5.1908107,4.965647,4.0374465,2
68650,6.302531,5.082312,2.5717533,2
87430,5.825915,3.0181863,2.6193247,1
143525,3.9695525,3.320358,2.7847595,1
5841,4.75692,5.958112,4.797176,0
2612,4.821257,5.5885572,2.1396396,0
128087,4.095915,3.836143,4.4202085,1
134368,4.8333154,6.729434,2.5023503,0
160646,3.4915705,5.5605936,3.696789,0
6383,3.539559,4.379907,2.3976731,1
486,4.5085773,6.797088,3.1905322,0
321,4.9710875,4.160834,3.7832131,1
2528,3.9871898,3.2001274,2.6364706,1
737,3.071729,2.8407598,3.2883387,1
170297,4.7540965,5.2540445,3.3666654,0
5504,6.2839394,4.1426463,5.2225294,2
43921,5.16921,5.873962,3.4998415,2
27592,4.770027,3.920486,3.1251078,1
31424,5.6073985,4.5776796,5.4142838,2
4967,2.9122455,7.4643016,4.311684,0
1101,3.4475195,3.1304216,3.195129,1
6836,3.326998,4.109168,4.0577407,1
69988,7.9368253,5.2104344,3.7967198,2
169,6.5170794,3.8546875,4.811604,2
3473,3.9268444,6.6472483,1.7215742,0
58315,4.3026266,3.2403548,2.0534692,1
1887,2.31639,4.9295387,3.374798,0
5062,5.447954,3.9599807,2.3240592,1
115170,4.2751927,5.0560656,1.4361022,0
179511,5.9408374,5.1275425,2.1184778,2
49666,3.2741635,2.5498848,3.4301994,1
7063,2.7470033,6.9062676,3.1934202,0
5329,2.9665163,6.0314,2.0453665,0
1489,6.903566,5.5519485,3.0787132,2
2995,3.6379905,6.0556126,4.2210026,0
80864,2.6705034,3.4510956,4.1606736,1
2385,7.2108917,6.512711,3.3955133,2
5539,3.0701993,4.5144563,3.9300542,1
81949,3.3551,2.5063899,2.7616606,1
6945,1.9730964,3.720682,4.3036127,1
524,5.6910706,3.9348726,4.4127545,2
42761,4.3293686,6.240587,2.4273992,0
158842,3.9631932,5.382231,3.4889915,0
1249,5.5509543,3.4858463,4.726259,1
5105,4.126966,3.5929193,1.8691665,1
1809,7.3800364,5.6441894,4.7710414,2
49917,3.4276757,3.1645052,2.9541016,1
6893,5.447312,3.9515667,5.3546696,2
47810,2.8849332,4.6003337,3.0067701,0
33880,6.8783145,5.1031203,5.0642357,2
34143,7.4597793,6.0160522,3.1744494,2
39449,2.6639984,7.412571,4.3225856,0
506,4.974237,4.85625,2.4349246,0
57147,6.1680393,3.4920368,2.1211329,2
2144,4.100645,2.228975,3.864672,1
2973,4.4969144,3.4311435,3.3877025,1
818,3.1301813,4.8804836,3.9616234,0
173941,5.355147,3.5028741,2.4103522,1
5375,3.9951031,5.772659,2.5743165,0
147657,7.0304294,4.975612,3.899606,2
43930,3.582095,3.9845943,1.9675722,1
85179,4.525831,2.9701028,2.77604,1
171631,7.852023,6.2814965,3.439064,2
49263,6.496202,4.321256,1.8879265,2
96832,5.628621,4.2031345,3.242727,2
2597,4.2366757,5.3950443,4.0569596,0
1390,7.987212,4.937917,4.1010733,2
184,4.2478213,2.7817714,2.8034096,1
3042,2.647043,2.3764815,3.8722508,1
6800,6.154684,5.6407886,3.1174622,2
1414,2.5710778,6.266585,4.2309346,0
40414,6.10534,3.0243635,2.4071753,2
51082,5.0167117,3.3133004,4.9136715,1
3943,3.4187062,2.3690207,3.1091409,1
943,3.2313647,7.0461926,2.7684112,0
6428,7.119852,5.1054296,2.5885801,2
1230,3.3886943,2.5293822,2.976831,1
3899,5.5353527,4.403144,2.9428508,2
80549,2.9688828,2.1907697,3.7281141,1
59900,7.532299,4.7842407,4.442554,2
51084,6.469097,6.7412424,3.599905,2
1192,2.675781,3.7137778,4.5982184,1
4389,6.272529,6.8995543,3.351415,2
3081,6.177408,4.2019124,4.244092,2
109191,2.1407042,5.3541327,4.1855855,0
71899,4.0135665,5.4158797,1.4403505,0
170399,2.4455123,4.7606726,3.4639542,0
7843,3.258447,6.9537807,3.3182657,0
52241,5.332754,4.100542,2.5305264,1
5951,4.0731225,1.9924008,4.4103613,1
140162,3.9352047,1.8839384,4.3448176,1
2304,3.485255,6.1224504,4.5745273,0
2283,3.893774,3.8862333,1.8908283,1
167018,5.376143,5.032214,3.7179823,2
159061,3.1382163,4.5712705,2.5559523,0
188301,6.60974,5.236404,4.1115794,2
92475,6.8714375,3.5806577,2.8785002,2
5377,6.1741123,3.6793427,2.034455,2
48082,2.463757,5.3855762,4.1498303,0
4535,3.811401,2.09568,4.634502,1
157200,3.68889,3.992815,1.7583874,1
1286,2.3318594,4.909119,3.3425286,0
2421,6.6255207,5.0886254,1.6298755,2
6790,4.9791493,3.3513567,2.1453466,1
724,7.163549,3.6121423,3.941387,2
170907,6.191834,7.2536306,3.2559125,2
7986,7.283722,3.7123706,3.9294586,2
78499,4.5765033,2.990948,2.18107,1
97936,4.070494,3.3662937,4.8166866,1
157340,3.0722954,6.033585,2.6740212,0
187593,5.072042,5.109051,3.2691402,2
26285,3.565932,2.0789585,4.1013317,1
77421,4.863446,4.285364,4.859167,1
96861,7.2531238,6.6022253,2.9986598,2
26492,3.7789302,4.2430286,1.4426353,1
72104,3.141716,4.388419,3.9508853,1
119145,6.471664,4.7569995,2.571583,2
26695,3.1231232,3.2841368,2.8228173,1
4871,3.742407,2.1010752,3.5747313,1
1913,2.3900762,2.0681732,4.251116,1
304,4.453945,3.7554245,2.5429192,1
4852,8.060073,5.975845,3.7839155,2
72998,4.503461,4.7181716,1.5632148,0
60408,5.7388234,4.7946095,2.5955648,2
4121,5.0233245,3.261817,2.667532,1
7815,4.298371,4.2405095,4.9824266,1
102716,5.171405,3.5968964,5.2343473,1
5433,3.0488727,1.7745491,4.4652348,1
132046,4.178455,6.67408,4.6250234,0
3183,3.7781289,6.072251,2.640708,0
47538,3.2249115,6.8017106,2.9342575,0
104944,7.4048786,4.9438787,2.2953675,2
5120,3.9295936,2.992232,2.2767875,1
284,5.3297567,4.590265,3.7596216,2
2136,2.5826933,3.0839462,2.9489708,1
166528,4.9694977,4.859053,2.6733484,0
2064,4.5709887,4.7318883,1.4238752,0
92439,3.96692,3.2072434,3.0512977,1
1222,7.7740636,5.499123,2.7729726,2
127194,3.2224913,6.3955193,1.977356,0
6382,3.0964646,4.997023,4.3047404,0
881,4.182056,4.926961,4.60098,0
4951,4.3465476,4.0247884,1.6641759,1
8128,3.3154285,5.264632,3.6600623,0
2534,4.22769,5.170769,4.862679,0
99087,4.497713,5.3110533,3.2657292,0
8607,3.9482532,6.8930187,3.0610664,0
5577,2.647296,3.1362343,2.88498,1
38886,7.47725,4.6959457,2.606551,2
27420,6.912904,4.615434,3.679105,2
3617,3.8327103,4.978955,3.8775156,0
3466,2.582265,2.4007313,4.6189075,1
33649,5.411753,2.8810987,3.4480436,1
2379,6.004947,2.9852853,2.5027409,1
53550,2.1011512,4.8740673,4.3410716,0
4031,5.904596,3.0942767,2.8793814,1
3057,2.7474384,3.5871937,3.598008,1
62849,5.716136,5.193567,1.9550761,2
5083,3.178021,4.2779922,2.5271513,1
905,6.8208613,6.0891833,4.4867826,2
37830,4.5557775,5.827975,5.047247,0
775,5.1926093,3.0843954,3.8685906,1
73321,3.802157,4.2666073,4.427648,1
4316,3.4070585,2.3956199,2.935931,1
3008,4.2653446,4.5511436,5.2309465,1
172229,5.7842126,6.821686,3.0005922,2
56171,7.1678314,6.391685,3.01059,2
5949,5.0023413,3.810772,4.517231,1
2522,3.8040128,3.003883,4.9490366,1
158027,4.483351,6.17967,3.5672677,0
105211,4.5946693,5.9294887,4.876137,0
298,3.2357395,4.121482,4.1059194,1
3920,6.201708,6.4770956,3.849937,2
149354,5.383219,4.5047126,2.8495436,2
7450,6.601714,5.4103,5.1091294,2
3770,4.8321104,4.392842,5.1898065,1
54259,6.4193454,5.9677496,4.8438916,2
4522,4.052335,2.6107852,4.1845813,1
4816,2.382194,2.0854719,4.1060004,1
6780,3.791349,6.466957,2.9396288,0
82167,5.5040407,6.588686,4.440719,2
8864,6.0670457,4.7415752,4.57762,2
8529,6.373926,4.555741,1.3510779,2
3032,6.272862,5.104874,4.626301,2
40819,3.0138314,6.88733,4.28734,0
6953,6.7783,6.522218,4.299136,2
7727,6.2977066,6.645311,4.2418175,2
58559,5.065262,5.5646787,2.465988,0
552,7.2649293,6.6702156,2.9793215,2
2939,5.3261776,2.8362164,3.6405776,1
25827,6.034688,6.3722024,2.8275511,2
71484,8.079443,5.070632,4.078591,2
3421,3.6005259,4.1765704,1.4847646,1
8,3.6453583,6.4232836,4.831005,0
5027,6.0280585,4.804195,2.4750266,2
51024,4.3559256,4.1237683,2.5810127,1
135937,6.1387095,6.1854086,3.5318198,2
7304,3.4007082,4.269819,1.7873001,1
6477,2.0029728,5.5833664,4.1557083,0
122882,6.0069895,4.4835334,5.2396092,2
26662,5.032051,3.5346808,4.598906,1
8774,4.537552,3.2421677,4.8011484,1
3230,6.8469033,5.246402,3.510998,2
59333,4.655885,5.789668,3.4969823,0
2414,4.3604727,4.7959213,1.7758999,0
61132,4.065963,3.6918173,2.2931898,1
162968,4.0777354,5.3878694,3.9975498,0
3017,3.2780104,4.8286047,4.1154265,0
1322,5.8245473,6.2169557,3.3867095,2
92760,1.7073661,4.3145795,3.5742424,1
1387,2.0014007,5.613422,4.118183,0
