movieId,imdbId,tmdbId,title,genres,(no genres listed),Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,IMAX,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western
6305,60390,1714,Fahrenheit 451 (1966),Drama|Sci-Fi,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
48982,424095,11619,Flushed Away (2006),Animation|Comedy,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134095,874952,104522,My Love (2006),Animation|Drama,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
68932,821642,17332,"Soloist, The (2009)",Drama|Musical,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
94,115639,9283,Beautiful Girls (1996),Comedy|Drama|Romance,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1162,69198,30892,"Ruling Class, The (1972)",Comedy|Drama,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
161582,2582782,338766,Hell or High Water (2016),Crime|Drama,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
73211,1226681,23963,Pontypool (2008),Horror|Thriller,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
6772,318202,5168,To Be and to Have (Être et avoir) (2002),Documentary,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6662,57413,936,"Pink Panther, The (1963)",Comedy|Crime,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6946,318155,10715,Looney Tunes: Back in Action (2003),Action|Animation|Children|Fantasy,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2716,87332,620,Ghostbusters (a.k.a. Ghost Busters) (1984),Action|Comedy|Sci-Fi,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
167370,2094766,121856,Assassin's Creed (2016),Action|Adventure|Sci-Fi,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
54372,362225,10795,Tell No One (Ne le dis à personne) (2006),Crime|Drama|Mystery|Thriller,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
3263,105812,10158,White Men Can't Jump (1992),Comedy|Drama,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5572,303714,10611,Barbershop (2002),Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3086,24852,25898,Babes in Toyland (1934),Children|Comedy|Fantasy|Musical,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
134252,80037,27937,That Munchhausen (1979),Comedy|Drama|Fantasy,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
84944,1192628,44896,Rango (2011),Action|Adventure|Animation|Children|Comedy|Western,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7879,300274,57946,Notorious C.H.O. (2002),Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146024,92745,45227,A Man from Boulevard des Capucines (1987),Comedy|Romance|Western,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
7070,40724,3089,Red River (1948),Action|Adventure|Western,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
146244,118983,13986,Dil To Pagal Hai (1997),Comedy|Drama|Romance,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
86922,1528313,52077,Nothing to Declare (Rien à déclarer) (2010),Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43919,466342,10073,Date Movie (2006),Comedy|Romance,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
135567,1628841,47933,Independence Day: Resurgence (2016),Action|Adventure|Sci-Fi,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
37741,379725,398,Capote (2005),Crime|Drama,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
26527,88461,8221,What Have I Done to Deserve This? (¿Qué he hecho yo para merecer esto!!) (1984),Comedy|Drama,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1615,119051,9433,"Edge, The (1997)",Adventure|Drama,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
112556,2267998,210577,Gone Girl (2014),Drama|Thriller,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
53318,460740,12225,Cashback (2006),Comedy|Drama|Romance,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1381,84021,9037,Grease 2 (1982),Comedy|Musical|Romance,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5294,264616,12149,Frailty (2001),Crime|Drama|Thriller,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
6506,286635,9581,Fulltime Killer (Chuen jik sat sau) (2001),Action|Thriller,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
128592,3181822,241251,The Boy Next Door (2015),Mystery|Thriller,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
70932,865559,23049,My Life in Ruins (2009),Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26542,89110,,Ewoks: The Battle for Endor (1985),Adventure|Children|Fantasy|Sci-Fi,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
117867,2614684,252178,'71 (2014),Action|Drama|Thriller|War,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
2877,73812,11326,Tommy (1975),Musical,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4024,200720,25520,"House of Mirth, The (2000)",Romance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1438,118928,9619,Dante's Peak (1997),Action|Thriller,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
60979,1117563,,Batman: Gotham Knight (2008),Action|Animation|Crime,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
910,53291,239,Some Like It Hot (1959),Comedy|Crime,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
90603,1672723,,Batman: Year One (2011),Action|Animation|Crime,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7487,99762,17993,Henry & June (1990),Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
46664,40338,21631,"Fallen Idol, The (1948)",Drama|Mystery|Thriller,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
104906,1985019,156711,Austenland (2013),Comedy|Romance,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6390,50972,43239,Silk Stockings (1957),Musical,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3703,82694,8810,"Road Warrior, The (Mad Max 2) (1981)",Action|Adventure|Sci-Fi|Thriller,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
5525,246772,3640,Mostly Martha (Bella Martha) (2001),Comedy|Drama|Romance,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
59315,371746,1726,Iron Man (2008),Action|Adventure|Sci-Fi,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
113849,1682186,88573,Headshot (2011),Crime|Drama|Thriller,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
103219,2103217,103620,Maniac (2012),Horror|Thriller,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
70533,923811,15137,Evangelion: 1.0 You Are (Not) Alone (Evangerion shin gekijôban: Jo) (2007),Action|Animation|Sci-Fi,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
800,116905,26748,Lone Star (1996),Drama|Mystery|Western,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
3264,103893,10206,Buffy the Vampire Slayer (1992),Action|Comedy|Horror,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
33499,369735,4379,Monster-in-Law (2005),Comedy|Romance,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
45732,465624,4474,My Super Ex-Girlfriend (2006),Comedy|Fantasy|Romance,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
5361,103247,12227,White Fang (1991),Adventure,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127172,2917506,194537,A Story of Children and Film (2013),Documentary,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3550,85701,11654,The Hunger (1983),Horror,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
133832,2403021,171424,The Green Inferno (2014),Horror|Thriller,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
5213,81268,38147,"Oh, God! Book II (1980)",Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2892,133122,21430,New Rose Hotel (1998),Action|Drama,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
180231,5657846,419680,Daddy's Home 2 (2017),Comedy|Drama,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
140711,3316948,261392,American Ultra (2015),Action|Comedy|Sci-Fi|Thriller,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
4490,94910,23752,"Couch Trip, The (1988)",Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66335,1265998,14711,Afro Samurai: Resurrection (2009),Animation,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3728,102592,21128,One False Move (1992),Crime|Drama|Film-Noir|Thriller,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0
5882,133240,9016,Treasure Planet (2002),Adventure|Animation|Children|Sci-Fi|IMAX,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
62836,871427,15289,Babylon 5: The Lost Tales - Voices in the Dark (2007),Sci-Fi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2256,84472,48311,Parasite (1982),Horror|Sci-Fi,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
5560,22599,31514,À nous la liberté (Freedom for Us) (1931),Comedy|Musical,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6563,319829,24356,Masked & Anonymous (2003),Comedy|Drama,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3939,93996,27764,Slumber Party Massacre II (1987),Horror,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
165103,2387499,331313,Keeping Up with the Joneses (2016),Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81158,1559549,39312,Restrepo (2010),Documentary|War,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
27866,385017,1126,In My Father's Den (2004),Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
94953,1655460,50647,Wanderlust (2012),Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3345,62793,57855,"Charlie, the Lonesome Cougar (1967)",Adventure|Children,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173209,4758646,354287,War Machine (2017),Comedy|Drama|War,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
3143,63056,31681,Hell in the Pacific (1968),Drama|War,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
7572,243664,26976,Wit (2001),Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2946,59260,14831,Help! (1965),Comedy|Musical,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2947,58150,658,Goldfinger (1964),Action|Adventure|Thriller,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4502,95107,26386,Ernest Saves Christmas (1988),Children|Comedy,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131739,4324274,321528,Batman vs. Robin (2015),Action|Adventure|Animation,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4912,62994,16085,Funny Girl (1968),Drama|Musical|Romance,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
174055,5013056,374720,Dunkirk (2017),Action|Drama|Thriller|War,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
91323,1366344,57431,"Sitter, The (2011)",Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98243,1446192,81188,Rise of the Guardians (2012),Adventure|Animation|Children|Fantasy|IMAX,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
41769,392465,23478,Mozart and the Whale (2005),Comedy|Drama|Romance,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
4190,53793,22013,Elmer Gantry (1960),Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
96,113403,40154,In the Bleak Midwinter (1995),Comedy|Drama,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3743,204175,10571,Boys and Girls (2000),Comedy|Romance,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5055,106770,10423,Dragon: The Bruce Lee Story (1993),Action|Drama,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5049,83511,150,48 Hrs. (1982),Action|Comedy|Crime|Drama,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
95311,1245104,13042,Presto (2008),Animation|Children|Comedy|Fantasy,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
27878,388789,1392,Born into Brothels (2004),Documentary,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6818,91251,25237,Come and See (Idi i smotri) (1985),Drama|War,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2691,120731,10376,"Legend of 1900, The (a.k.a. The Legend of the Pianist on the Ocean) (Leggenda del pianista sull'oceano) (1998)",Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
80083,142235,28609,Dragon Ball Z: Dead Zone (Doragon bôru Z 1: Ora no Gohan wo kaese) (1989),Action|Adventure|Animation|Fantasy|Sci-Fi,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
3385,90274,19259,Volunteers (1985),Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88163,1570728,50646,"Crazy, Stupid, Love. (2011)",Comedy|Drama|Romance,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
33201,177747,53116,Between Your Legs (Entre las piernas) (1999),Drama|Mystery|Romance|Thriller,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0
4338,41996,15497,Twelve O'Clock High (1949),Drama|War,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
606,112625,10824,Candyman: Farewell to the Flesh (1995),Fantasy|Horror,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
8950,361862,4553,The Machinist (2004),Drama|Mystery|Thriller,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
50800,425430,9966,"Messengers, The (2007)",Drama|Horror|Thriller,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
3872,53318,14698,"Suddenly, Last Summer (1959)",Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
282,110638,1945,Nell (1994),Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7032,100485,14249,Revenge (1990),Drama|Romance|Thriller,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
158783,4016934,290098,The Handmaiden (2016),Drama|Romance|Thriller,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
4663,98308,47045,She's Out of Control (1989),Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54997,381849,5176,3:10 to Yuma (2007),Action|Crime|Drama|Western,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
131724,4299972,321640,The Jinx: The Life and Deaths of Robert Durst (2015),Documentary,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
89087,1657507,62835,Colombiana (2011),Action|Adventure|Drama|Thriller,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
32392,292886,37748,800 Bullets (800 Balas) (2002),Comedy|Crime|Drama|Western,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
62250,929425,8882,Gomorrah (Gomorra) (2008),Crime|Drama,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
26453,83480,,Smiley's People (1982),Drama|Mystery,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2662,46534,8974,"War of the Worlds, The (1953)",Action|Drama|Sci-Fi,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1180,102014,54405,Hear My Song (1991),Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1150,84589,4483,"Return of Martin Guerre, The (Retour de Martin Guerre, Le) (1982)",Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
27850,379593,3396,"Yes Men, The (2003)",Documentary,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
412,106226,10436,"Age of Innocence, The (1993)",Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
180263,118460,106035,The Shining (1997),Drama|Horror|Thriller,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
26084,56262,13671,"Music Man, The (1962)",Children|Comedy|Musical|Romance,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
91077,1033575,65057,"Descendants, The (2011)",Comedy|Drama,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
74851,1179034,26389,From Paris with Love (2010),Action|Crime,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1690,118583,8078,Alien: Resurrection (1997),Action|Horror|Sci-Fi,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2513,98084,8913,Pet Sematary (1989),Horror,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
112370,2109248,91314,Transformers: Age of Extinction (2014),Action|Adventure|Sci-Fi,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
45662,466909,806,"Omen, The (2006)",Horror|Thriller,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
136503,808508,60293,Tom and Jerry: Shiver Me Whiskers (2006),Animation|Children|Comedy,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4879,253126,10034,High Heels and Low Lifes (2001),Action|Comedy|Crime|Drama,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
31553,106761,2436,Double Dragon (1994),Action|Adventure|Sci-Fi,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7493,51077,28285,"Three Faces of Eve, The (1957)",Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
93297,1591479,75674,Act of Valor (2012),Action|Thriller|War,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
3158,162866,10387,"Emperor and the Assassin, The (Jing ke ci qin wang) (1999)",Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5358,100196,33796,Mountains of the Moon (1990),Adventure,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127146,4229236,319075,Kurt Cobain: Montage of Heck (2015),Documentary,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
102742,389448,86282,Tie Xi Qu: West of the Tracks (Tiexi qu) (2003),Documentary,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4474,94715,15592,Beaches (1988),Comedy|Drama|Musical,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
567,107315,8223,Kika (1993),Comedy|Drama,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4783,264578,32567,"Endurance: Shackleton's Legendary Antarctic Expedition, The (2000)",Documentary,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
48326,405676,1717,All the King's Men (2006),Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1456,119887,17949,"Pest, The (1997)",Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27369,250440,44756,Daria: Is It Fall Yet? (2000),Animation|Comedy,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115231,2170593,239563,St. Vincent (2014),Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176621,1332537,77557,Boniface's Holiday (1965),Animation|Children|Comedy|Romance,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
115502,2509850,289727,"Rewrite, The (2014)",Comedy|Romance,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
49274,366548,9836,Happy Feet (2006),Adventure|Animation|Children|Comedy|IMAX,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
92509,1606389,72570,"Vow, The (2012)",Drama|Romance,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
84637,377981,45772,Gnomeo & Juliet (2011),Adventure|Animation|Children|Comedy|Fantasy|Romance,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
5009,248667,8489,Ali (2001),Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3341,42276,24481,Born Yesterday (1950),Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27695,337930,11556,Nicotina (2003),Action|Comedy|Drama,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8591,87910,10606,"Philadelphia Experiment, The (1984)",Adventure|Drama|Sci-Fi,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
130976,2182001,184155,Legend No. 17 (2013),Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3724,77362,31657,Coming Home (1978),Drama|War,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
5333,47892,26030,Bob le Flambeur (1955),Crime|Drama,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
77795,381940,34069,Cargo (2009),Sci-Fi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
110781,279967,,Mulan II (2004),Action|Animation|Children|Comedy|Musical,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
100226,1853643,,Why Stop Now (2012),Comedy|Drama,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2281,119802,21132,Monument Ave. (1998),Action|Crime|Drama,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
27728,347246,12140,Ghost in the Shell 2: Innocence (a.k.a. Innocence) (Inosensu) (2004),Action|Animation|Drama|Sci-Fi|Thriller,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
60363,960890,13009,Zombie Strippers! (2008),Comedy|Horror,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2731,53198,147,"400 Blows, The (Les quatre cents coups) (1959)",Crime|Drama,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2374,91159,13698,Gung Ho (1986),Comedy|Drama,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
84156,1683876,89704,Happy People: A Year in the Taiga (2010),Documentary,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4483,94824,18509,Caddyshack II (1988),Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7118,93207,20043,Wings of Honneamise (Ôritsu uchûgun Oneamisu no tsubasa) (1987),Animation|Drama|Sci-Fi|War,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
104283,2013293,149870,"Wind Rises, The (Kaze tachinu) (2013)",Animation|Drama|Romance,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
60684,409459,13183,Watchmen (2009),Action|Drama|Mystery|Sci-Fi|Thriller|IMAX,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0
2134,90305,11814,Weird Science (1985),Comedy|Fantasy|Sci-Fi,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2315,144120,11932,Bride of Chucky (Child's Play 4) (1998),Comedy|Horror|Thriller,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
251,113360,32631,"Hunted, The (1995)",Action,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36519,388482,9335,Transporter 2 (2005),Action|Crime|Thriller,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
94325,1327194,77877,"Lucky One, The (2012)",Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
563,107002,51980,Germinal (1993),Drama|Romance,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
134783,1674771,188222,Entourage (2015),Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4756,246544,11370,"Musketeer, The (2001)",Action|Adventure|Drama|Romance,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
8117,180748,250,In China They Eat Dogs (I Kina spiser de hunde) (1999),Action|Comedy,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8426,93871,33441,Robot Carnival (Roboto kânibauru) (1987),Animation|Comedy|Drama|Fantasy|Sci-Fi,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0
4675,98471,31608,Three Fugitives (1989),Action|Comedy,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34359,60453,42719,Georgy Girl (1966),Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112450,2398249,180296,They Came Together (2014),Comedy|Romance,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26472,85482,17435,"Norte, El (1984)",Adventure|Drama,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
